2.949349922856873363e+00,1.352672773448865229e+01,3.173417172218941218e+01
2.980869798680092053e+00,1.388140467862903193e+01,3.291171470191172688e+01
2.712310969502384150e+00,1.251719230616432554e+01,2.911695777023154363e+01
2.320341769800634335e+00,1.103902632575982956e+01,2.648136919301981962e+01
2.453608224978753860e+00,1.142062259549586400e+01,2.739319226878055957e+01
2.227629152850990835e+00,1.048866633400084147e+01,2.481549245628805878e+01
2.857169419964328494e+00,1.284133238393456011e+01,2.967165689978476095e+01
2.582034837403378358e+00,1.217453412088301690e+01,3.019797596433627618e+01
2.688207298133822754e+00,1.242157947905238835e+01,2.935219102262990631e+01
2.717280982804116896e+00,1.243355268692066851e+01,2.971797375770531247e+01
2.587066037395074236e+00,1.172020469613269711e+01,2.900391183422107844e+01
2.011229589485428182e+00,9.651431538735533167e+00,2.280900191021213885e+01
1.791060378306022161e+00,8.357811079580480751e+00,1.982689194819186440e+01
1.859348062537823809e+00,8.543699644328336618e+00,1.958301110039464277e+01
1.843336564477062955e+00,8.510867120803979446e+00,1.974506185311138751e+01
1.680474566107920342e+00,7.758530155167123077e+00,1.813152828076123058e+01
1.617549969684769717e+00,7.732146717395217195e+00,1.849282262314667946e+01
1.837084894332662310e+00,8.742171885405065623e+00,2.072346918986608344e+01
2.288432992439916269e+00,9.878212609104346953e+00,2.168212540432305602e+01
2.081531868424317366e+00,9.197117803293076932e+00,2.062703235492185172e+01
1.920315373825816962e+00,9.156873854842649152e+00,2.122741753284776678e+01
1.677997620891697572e+00,7.910327778819012501e+00,1.877354415065162740e+01
2.209581591842974202e+00,9.723993818675866763e+00,2.159520916516407851e+01
1.855139737749301965e+00,8.959914112390539032e+00,2.126209872543084245e+01
2.162065004952024694e+00,9.497994378334620791e+00,2.084326765084711397e+01
2.040935419900927972e+00,9.155027036902342985e+00,2.055801730220406043e+01
1.751069472176528530e+00,8.256810339207264704e+00,1.906688890529139968e+01
1.903047369064979177e+00,9.208820016901428929e+00,2.163497306999950709e+01
1.987653522024602992e+00,8.713019153968080133e+00,1.932255973525512260e+01
2.182605412967299596e+00,9.586037890270096895e+00,2.095526846804115451e+01
1.673814867886182833e+00,7.629322906174227370e+00,1.753773819837208947e+01
2.114468199657800529e+00,9.330160594600602764e+00,2.042073297860490300e+01
1.993723188534887392e+00,9.091859487961489350e+00,2.049961659073699138e+01
1.963847323058850902e+00,8.662074194639460600e+00,1.903303437140294818e+01
1.689768409907366653e+00,7.851187408148904368e+00,1.808632611438093107e+01
1.958212674889556082e+00,8.782509063884644362e+00,1.966796978941862761e+01
2.456933854696257136e+00,1.092241052404083668e+01,2.568345518505417147e+01
1.641602719299647406e+00,7.606979074171054123e+00,1.826503833196808912e+01
1.821015205001254689e+00,8.612187102094154056e+00,2.041303727008677527e+01
1.508530119797574454e+00,6.982566096133675515e+00,1.619127236001397208e+01
1.632560440676806834e+00,7.617375869518800968e+00,1.767326059548734563e+01
1.792757599926693590e+00,8.642575385158288270e+00,2.219246939020392162e+01
1.788901346175181262e+00,8.180157219851603045e+00,1.910926603411892089e+01
1.859435793524848668e+00,8.299976096623897348e+00,1.887863317833963706e+01
1.862845148096246461e+00,8.737745930700112851e+00,2.040414806031607142e+01
2.025491601578940148e+00,8.818485591935777634e+00,1.941168636751046250e+01
1.909639428775452785e+00,8.423291784053871467e+00,1.868470142648258303e+01
2.335489524794789329e+00,1.009384704941244415e+01,2.224566372698975414e+01
1.764005074709814158e+00,7.891831729486646019e+00,1.801135928943459419e+01
1.715422860675566596e+00,7.754631127744847419e+00,1.770189026586565006e+01
2.001514755089518260e+00,8.713898131333026598e+00,1.950750985873632359e+01
1.652705900260779570e+00,7.584998260635042122e+00,1.808458102479607987e+01
1.692112352243417828e+00,8.121994589875228598e+00,2.015734343079627422e+01
1.922887559994777451e+00,8.732854271036872618e+00,2.060708315595899265e+01
2.293859464901064182e+00,1.019849424839121177e+01,2.288568466451369332e+01
2.036643296251050561e+00,9.576531077946281556e+00,2.322296508829231954e+01
1.957311460719549645e+00,9.033887619829945592e+00,2.116747771905533426e+01
1.900941601154956695e+00,8.731712948077726466e+00,2.100228177499453253e+01
1.959962225456886920e+00,8.841760509337170504e+00,2.038096774335891226e+01
2.020511917446420558e+00,8.957966807651601471e+00,2.097225913637505812e+01
2.059595317482540544e+00,9.025682507351165285e+00,2.023694065942620668e+01
1.878261351524943112e+00,8.493394235537349957e+00,1.962102941525945354e+01
1.589031806777084999e+00,7.401121813984516074e+00,1.748989634009605254e+01
1.832366469782558571e+00,8.250757092081476785e+00,1.959903805646805353e+01
1.909978923632015935e+00,8.566848221050230805e+00,1.930645371854016190e+01
1.895723358467401587e+00,8.471074315014137213e+00,1.944352749867515229e+01
1.679841607111872914e+00,7.699687443917238916e+00,1.763704181123705084e+01
1.744374336782012147e+00,8.102767961954995712e+00,1.891752470993017354e+01
1.929475282172637085e+00,8.655451151835709567e+00,2.000362341132917621e+01
2.233944337619711451e+00,1.026812813695310211e+01,2.518806466638222119e+01
1.983153559872797178e+00,9.007094631708024934e+00,2.063004123785603028e+01
1.703444774430402209e+00,7.656942801284058575e+00,1.795563870544881979e+01
1.987856036351361988e+00,9.020061551256945975e+00,2.054388770466913172e+01
2.296290548676726218e+00,9.991457690235508338e+00,2.210923745051565348e+01
2.003370327054251554e+00,8.920299796275180881e+00,2.013490033539777713e+01
1.516818447420023919e+00,7.002002609904700137e+00,1.640936074644064036e+01
1.665289390705030570e+00,7.618627056178593371e+00,1.772820869945977762e+01
1.727233220206384701e+00,7.722210190295029975e+00,1.749021449344561674e+01
1.943659713416342916e+00,8.569729003278068191e+00,1.915216723999665405e+01
1.588736444944404802e+00,7.515097128757193268e+00,1.783911776259943593e+01
1.898776622169183970e+00,8.482173812979819871e+00,1.909381329282765449e+01
1.978729511985320766e+00,9.029707937617034830e+00,2.091084140587778251e+01
1.523079450948143787e+00,7.245872661368604639e+00,1.733983520483295848e+01
2.160844426234900251e+00,9.738200901376956153e+00,2.289791610009387668e+01
1.621947848999693909e+00,7.807007708434849924e+00,1.891296881436947075e+01
2.107094654929543953e+00,9.337019620643015827e+00,2.101688683438770155e+01
1.742152023405104444e+00,8.079312718861473286e+00,1.929238848303157994e+01
2.078591047542272197e+00,9.146140155681745654e+00,2.006346345058391023e+01
1.813630924616439710e+00,8.433450188959874083e+00,2.039997896285111523e+01
1.799252820162266175e+00,8.389971310650448544e+00,1.989838176312866835e+01
1.821854207971305595e+00,8.226014206304833820e+00,1.891722529967289290e+01
1.653572581635603278e+00,7.567046609485704067e+00,1.812477631589949567e+01
1.570194703682747273e+00,7.408090311340977507e+00,1.758343818596262054e+01
1.642919789809158093e+00,7.737419560164222609e+00,1.867183794891838744e+01
1.935263807798059288e+00,8.729152578444979937e+00,2.049611631232046705e+01
1.819714183383987161e+00,8.279495695609210060e+00,1.941871152430522685e+01
1.835877575688521501e+00,8.585459273090817689e+00,2.008314140382615420e+01
1.907145389441410099e+00,8.714583244733674405e+00,2.055736764868154154e+01
2.089632907554805907e+00,9.335376828609501132e+00,2.143150411436326408e+01
2.242005471688390816e+00,1.009107625505201966e+01,2.370081798841318843e+01
1.957402370315950657e+00,8.906975161854060019e+00,2.098862467964334044e+01
2.772794493676918215e+00,1.240233794235762943e+01,3.105503622709008127e+01
2.135162419492623531e+00,9.795076871455362877e+00,2.303267265455275847e+01
2.359506592212919696e+00,1.092713913384952740e+01,2.694589299574871077e+01
2.572321808892178652e+00,1.168625503656852693e+01,2.737931346608693772e+01
2.617626174211294288e+00,1.185913653744765739e+01,2.777670058143751319e+01
2.362148710966225362e+00,1.049200471516246047e+01,2.477863986097304760e+01
1.947166179233432048e+00,8.900425342292802355e+00,2.061351878151294059e+01
1.904522220730790805e+00,8.729416892177491505e+00,2.061345574718072271e+01
1.738697243629760525e+00,7.953053530258682002e+00,1.902589681635474861e+01
2.042468366289443171e+00,9.318290171070156447e+00,2.169533142415268756e+01
2.139643252080843272e+00,9.668945762802799493e+00,2.200976143530861862e+01
1.971852336183602450e+00,9.243961926327756373e+00,2.209871717717867057e+01
2.006184547492625647e+00,9.234571239427086908e+00,2.152975039691736114e+01
2.055202725448294743e+00,9.772736509706392738e+00,2.438032593098134271e+01
2.003171002976579018e+00,9.133366885540047164e+00,2.095667103171255619e+01
2.305313750178811016e+00,1.019721644754161538e+01,2.295744612536191909e+01
1.957182067580760298e+00,8.919422137439942944e+00,2.045768657419681347e+01
2.019215256748688958e+00,9.464414638649110145e+00,2.231014929105967681e+01
